x,y
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.00018234674685001372,0.0
0.00018234674685001372,0.0
0.00018234674685001372,0.0
0.00018234674685001372,0.0
0.00018234674685001372,0.0
0.00018234674685001372,0.0
0.001022540240550041,0.0
0.001022540240550041,0.0
0.001022540240550041,0.0
0.001022540240550041,0.0
0.002813733732264589,5.870447057863903e-08
0.002813733732264589,5.870447057863903e-08
0.002813733732264589,5.870447057863903e-08
0.002813733732264589,5.870447057863903e-08
0.002813733732264589,5.870447057863903e-08
0.002813733732264589,5.870447057863903e-08
0.005555927100416063,8.145081392730983e-07
0.005555927100416063,8.145081392730983e-07
0.005555927100416063,8.145081392730983e-07
0.005555927100416063,8.145081392730983e-07
0.009249118885791899,4.2247167820292545e-06
0.009249118885791899,4.2247167820292545e-06
0.009249118885791899,4.2247167820292545e-06
0.009249118885791899,4.2247167820292545e-06
0.009249118885791899,4.2247167820292545e-06
0.009249118885791899,4.2247167820292545e-06
0.013893301012392651,1.4268035430794027e-05
0.013893301012392651,1.4268035430794027e-05
0.013893301012392651,1.4268035430794027e-05
0.013893301012392651,1.4268035430794027e-05
0.019484438376498665,0.000207853542960657
0.019484438376498665,0.000207853542960657
0.019484438376498665,0.000207853542960657
0.019484438376498665,0.000207853542960657
0.019484438376498665,0.000207853542960657
0.019484438376498665,0.000207853542960657
0.02602090262102568,0.000561384973943632
0.02602090262102568,0.000561384973943632
0.02602090262102568,0.000561384973943632
0.02602090262102568,0.000561384973943632
0.033502984773100014,0.001036598717424256
0.033502984773100014,0.001036598717424256
0.033502984773100014,0.001036598717424256
0.033502984773100014,0.001036598717424256
0.033502984773100014,0.001036598717424256
0.033502984773100014,0.001036598717424256
