speed
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.03646934937000274
0.03646934937000274
0.03646934937000274
0.03646934937000274
0.03646934937000274
0.03646934937000274
0.13156934937000273
0.13156934937000273
0.13156934937000273
0.13156934937000273
0.22666934937000272
0.22666934937000272
0.22666934937000272
0.22666934937000272
0.22666934937000272
0.22666934937000272
0.3217693493700027
0.3217693493700027
0.3217693493700027
0.3217693493700027
0.41686934937000264
0.41686934937000264
0.41686934937000264
0.41686934937000264
0.41686934937000264
0.41686934937000264
0.5119693493700026
0.5119693493700026
0.5119693493700026
0.5119693493700026
0.6070693493700026
0.6070693493700026
0.6070693493700026
0.6070693493700026
0.6070693493700026
0.6070693493700026
0.7021693493700025
0.7021693493700025
0.7021693493700025
0.7021693493700025
0.7972693493700025
0.7972693493700025
0.7972693493700025
0.7972693493700025
0.7972693493700025
0.7972693493700025
0.8923693493700025
0.8923693493700025
0.8923693493700025
0.8923693493700025
0.9874693493700024
0.9874693493700024
0.9874693493700024
0.9874693493700024
0.9874693493700024
0.9874693493700024
1.0825693493700024
1.0825693493700024
1.0825693493700024
1.0825693493700024
1.1776693493700023
1.1776693493700023
1.1776693493700023
1.1776693493700023
1.2727693493700023
1.2727693493700023
1.2727693493700023
1.2727693493700023
1.3678693493700023
1.3678693493700023
1.4629693493700022
1.4629693493700022
1.4629693493700022
1.4629693493700022
1.5580693493700022
1.5580693493700022
1.6531693493700022
1.6531693493700022
1.6531693493700022
1.6531693493700022
1.7482693493700021
1.7482693493700021
1.7482693493700021
1.7482693493700021
1.843369349370002
1.843369349370002
1.843369349370002
1.843369349370002
1.938469349370002
1.938469349370002
2.0302441204239248
2.0302441204239248
2.0302441204239248
2.0302441204239248
2.0302441204239248
2.0302441204239248
2.1176550011142337
2.1176550011142337
2.1176550011142337
2.1176550011142337
2.2009094944277185
2.2009094944277185
2.2009094944277185
2.2009094944277185
2.2009094944277185
2.2009094944277185
2.280205236584147
2.280205236584147
2.280205236584147
2.280205236584147
2.355730466201037
2.355730466201037
2.355730466201037
2.355730466201037
2.4276644711496442
2.4276644711496442
2.4276644711496442
2.4276644711496442
2.496178014162945
2.496178014162945
2.496178014162945
2.496178014162945
2.5614337382059635
2.5614337382059635
2.5614337382059635
2.5614337382059635
2.6177825286730885
2.6177825286730885
2.6177825286730885
2.6177825286730885
2.671451934153502
