0,-0.7018882283981784,26.0,3.1382608744130263,0.0
1,-0.9298246087782995,10.0,0.9328066970825418,0.0
2,-0.7803000807040584,19.0,2.3626148114133496,0.0
3,-0.7734080701282315,22.0,2.40138253187057,0.0
4,-0.9172921853256724,8.0,0.9242099255508687,0.0
5,-0.7648006438559454,21.0,2.515416232694454,0.0
6,-0.8195432730550741,17.0,1.9325819483516773,0.0
7,-0.9349159503240488,10.0,0.7089537683029,0.0
8,-0.9137045270985203,8.0,0.9587549517973945,0.0
9,-0.7948265617301287,19.0,2.1709922819159164,0.0
10,-0.9345592488654083,9.0,0.7723306469585441,0.0
11,-0.6258276506645544,31.0,3.8593174008675115,0.0
12,-0.9169943799907243,9.0,0.9867473149324578,0.0
13,-0.8850684574326545,12.0,1.4188828565878264,0.0
14,-0.8672570626323624,14.0,1.4021690801082105,0.0
15,-0.90350649981837,11.0,1.0877673107276382,0.0
16,-0.916307461700264,8.0,0.9130792246940143,0.0
17,-0.8956854819227283,10.0,1.1440942357426007,0.0
18,-0.8948666834093641,11.0,1.214736252187607,0.0
19,-0.34808093526236583,55.0,6.684117505915189,0.0
20,-0.7447835540886591,23.0,2.6862506851172046,0.0
21,-0.9356707982190597,9.0,0.7121613865149586,0.0
22,-0.8816467479297423,13.0,1.2435961859863727,0.0
23,-0.8146719667361508,16.0,1.9830864691986967,0.0
24,-0.8705447959818692,10.0,1.3359318965450433,0.0
25,-0.8836323275828469,11.0,1.222726106816017,0.0
26,-0.8161570022171876,15.0,2.0106945807395,0.0
27,-0.9404523389459913,8.0,0.7609996587523641,0.0
28,-0.8469942718271353,16.0,1.621505123918416,0.0
29,-0.8936534116530751,9.0,1.3151387874429483,0.0
30,-0.8397032577509393,15.0,1.6774408793389806,0.0
31,-0.8538394068062679,14.0,1.537282140327963,0.0
32,-0.8646711733816644,12.0,1.4914478749787914,0.0
33,-0.8505047010710591,14.0,1.5751449246727267,0.0
34,-0.9024808412946227,10.0,1.1171573062712996,0.0
35,-0.8286849949980448,13.0,1.7899409516394786,0.0
36,-0.741257859352167,21.0,2.685719388465596,0.0
37,-0.8716924032128124,11.0,1.4252045566722324,0.0
38,-0.9086963833891984,10.0,1.0726588008797648,0.0
39,-0.7731375838121031,17.0,2.4214213377964553,0.0
40,-0.8154026946683491,15.0,2.014752568594216,0.0
41,-0.804687492811643,16.0,2.072157637736991,0.0
42,-0.6454915644046535,29.0,3.623962702894093,0.0
43,-0.8845389451505015,13.0,1.2253081281631153,0.0
44,-0.8485229738617636,14.0,1.7193187262251493,0.0
45,-0.7783166325327437,20.0,2.3196226798684325,0.0
46,-0.8401494099515452,15.0,1.7142439196462536,0.0
47,-0.7623427165735204,21.0,2.4685576198341765,0.0
48,-0.6983286754948219,33.0,3.1127606923640014,0.0
49,-0.8958975020906256,11.0,1.2669843924449575,0.0
50,-0.8706037696904775,14.0,1.378617924102214,0.0
51,-0.7176712409709698,34.0,2.970143145990552,0.0
52,-0.3444349872103203,60.0,6.664469800849461,0.0
53,2.216968105705062,298.0,32.435862514082025,0.0
54,-0.18811794049988195,89.0,8.210322464093036,0.0
55,-0.15208156982742738,80.0,8.677925069388797,0.0
56,-0.4203786492068229,56.0,5.987605964348799,0.0
57,-0.3397294363259361,75.0,6.697675892902212,0.0
58,2.645370390315205,372.0,36.52228219914095,0.0
59,2.652510132635557,299.0,36.542615214323156,0.0
60,2.6926990483617685,315.0,36.97223381274535,0.0
61,5.520343412377805,548.0,65.27893440346205,0.0
62,2.6760455531845917,291.0,36.835178180266624,0.0
63,3.065145337814248,347.0,40.73139914689457,0.0
64,-0.12499231044696191,67.0,8.857735878684005,0.0
65,0.060909427137118,97.0,10.762507599227057,0.0
66,0.06877285396096311,106.0,10.9035274761096,0.0
67,-0.20619021616751576,74.0,8.078904751690185,0.0
68,0.06632419229335862,101.0,10.925341788221067,0.0
69,-0.6225147378440548,37.0,3.8347395621226923,0.0
70,0.08895813590687962,93.0,10.98105938114205,0.0
71,0.05963912551954231,93.0,10.718262224265732,0.0
72,0.028244679489946023,89.0,10.316170933805461,0.0
73,1.9465263726998514,211.0,29.574698620665473,0.0
74,-0.11757241822374842,67.0,8.935996380140448,0.0
75,-0.002962300887491498,78.0,10.055587219476257,0.0
76,6.443963509116578,570.0,74.5069396147195,0.0
77,0.5782523715458145,134.0,15.817877060372645,0.0
78,2.664371463325053,269.0,36.71543671621731,0.0
79,-0.886374822255513,12.0,1.2484497578333946,0.0
80,2.6568253565865434,273.0,36.657746546360386,0.0
81,6.462065008689714,541.0,74.7559954727683,0.0
82,6.406285853230836,533.0,74.27500607810765,0.0
83,3.0716726738618414,325.0,40.80634254972651,0.0
84,1.6195888798762987,190.0,26.328428423661403,0.0
85,2.6824041511497683,278.0,36.8936890764254,0.0
86,5.607766896272549,413.0,66.16635739998262,0.0
87,3.048066070833884,258.0,40.56617193612998,0.0
88,3.0666488692734095,277.0,40.724135719550866,0.0
89,5.782214852050441,466.0,67.94174765536943,0.0
90,7.94327177519394,626.0,89.39163509399843,0.0
91,2.653638646387664,246.0,36.59978324119198,0.0
92,10.96808772416646,668.0,99.80545148384867,0.0
93,2.6664131753671696,248.0,36.75551369478519,0.0
94,-0.6066139910817979,27.0,3.944974444394205,0.0
95,10.96082097695614,671.0,99.78854301313142,0.0
96,0.6415072036396421,107.0,16.516947273082984,0.0
97,10.954468452897405,670.0,99.79037361330937,0.0
98,6.8554132059827495,490.0,78.65577265080931,0.0
99,10.969389906516128,620.0,99.79400673386218,0.0
100,3.0981151870549315,279.0,41.08314357275954,0.0
101,3.0545610361683355,263.0,40.63766454392574,0.0
102,10.9706967057492,625.0,99.80827571967298,0.0
103,10.954537224578761,602.0,99.80412493465559,0.0
104,10.971725302507808,572.0,99.82770672427253,0.0
105,10.960505495711985,582.0,99.80686157077324,0.0
106,10.95271417604936,580.0,99.80079493586707,0.0
107,-0.11575222699796217,50.0,8.954428413580025,0.0
108,2.0046888171986215,171.0,30.24765366902183,0.0
109,10.973282566804599,567.0,99.82936394169941,0.0
110,3.102316231010362,238.0,41.132254889979336,0.0
111,6.442658098166842,425.0,74.50370934098972,0.0
112,6.403573783263492,423.0,74.21907712831893,0.0
113,2.9798097714827714,227.0,39.86458712491555,0.0
